url_club,country,year,club_comp,matches,league_alpha3,league
https://www.worldfootball.net/teams/neuchatel-xamax-fcs/,Switzerland,1996,Super League 1995/1996,22,CHE,Switzerland
https://www.worldfootball.net/teams/neuchatel-xamax-fcs/,Switzerland,2008,Super League 2007/2008,36,CHE,Switzerland
https://www.worldfootball.net/teams/fc-metz/,France,2008,Ligue 1 2007/2008,38,FRA,France
https://www.worldfootball.net/teams/levski-sofia/,Bulgaria,2004,Parva Liga 2003/2004,30,BGR,Bulgaria
https://www.worldfootball.net/teams/pfc-litex-lovech/,Bulgaria,2004,Parva Liga 2003/2004,30,BGR,Bulgaria
https://www.worldfootball.net/teams/lokomotiv-plovdiv/,Bulgaria,2004,Parva Liga 2003/2004,30,BGR,Bulgaria
https://www.worldfootball.net/teams/us-lecce/,Italy,1992,Coppa Italia 1991/1992,4,ITA,Italy
https://www.worldfootball.net/teams/us-lecce/,Italy,2004,Serie A 2003/2004,34,ITA,Italy
https://www.worldfootball.net/teams/gaziantepspor/,Turkey,2000,SüperLig 1999/2000,34,TUR,Turkey
https://www.worldfootball.net/teams/gaziantepspor/,Turkey,2004,SüperLig 2003/2004,34,TUR,Turkey
https://www.worldfootball.net/teams/nk-varazdin-sn/,Croatia,1996,1. HNL 1995/1996,22,HRV,Croatia
https://www.worldfootball.net/teams/nk-varazdin-sn/,Croatia,2004,1. HNL 2003/2004,22,HRV,Croatia
https://www.worldfootball.net/teams/grazer-ak/,Austria,2000,Bundesliga 1999/2000,35,AUT,Austria
https://www.worldfootball.net/teams/grazer-ak/,Austria,2004,Bundesliga 2003/2004,36,AUT,Austria
https://www.worldfootball.net/teams/us-anconitana/,Italy,2004,Serie A 2003/2004,34,ITA,Italy
https://www.worldfootball.net/teams/fk-saturn/,Russia,2004,Premier Liga 2004,30,RUS,Russia
https://www.worldfootball.net/teams/vfl-bochum/,Germany,2004,Bundesliga 2003/2004,34,DEU,Germany
https://www.worldfootball.net/teams/ab-gladsaxe/,Denmark,2000,Superliga 1999/2000,33,DNK,Denmark
https://www.worldfootball.net/teams/ab-gladsaxe/,Denmark,2004,Superliga 2003/2004,33,DNK,Denmark
https://www.worldfootball.net/teams/krc-genk/,Belgium,2000,Eerste klasse A 1999/2000,34,BEL,Belgium
https://www.worldfootball.net/teams/krc-genk/,Belgium,2004,Eerste klasse A 2003/2004,34,BEL,Belgium
https://www.worldfootball.net/teams/real-murcia/,Spain,2004,Primera División 2003/2004,38,ESP,Spain
https://www.worldfootball.net/teams/rangers-fc/,Scotland,1988,Premiership 1987/1988,44,GB-SCT,Scotland
https://www.worldfootball.net/teams/rangers-fc/,Scotland,1992,Premiership 1991/1992,44,GB-SCT,Scotland
https://www.worldfootball.net/teams/rangers-fc/,Scotland,1996,Premiership 1995/1996,36,GB-SCT,Scotland
https://www.worldfootball.net/teams/rangers-fc/,Scotland,2000,Premiership 1999/2000,36,GB-SCT,Scotland
https://www.worldfootball.net/teams/rangers-fc/,Scotland,2004,Premiership 2003/2004,33,GB-SCT,Scotland
https://www.worldfootball.net/teams/chievo-verona/,Italy,2004,Serie A 2003/2004,34,ITA,Italy
https://www.worldfootball.net/teams/skonto-fc/,Latvia,2004,Virsliga 2004,28,LVA,Latvia
https://www.worldfootball.net/teams/fk-ventspils/,Latvia,2004,Virsliga 2004,28,LVA,Latvia
https://www.worldfootball.net/teams/metalurg-zaporizhya/,Ukraine,2004,Premyer Liga 2003/2004,30,UKR,Ukraine
https://www.worldfootball.net/teams/ksk-beveren/,Belgium,1980,Eerste klasse A 1979/1980,34,BEL,Belgium
https://www.worldfootball.net/teams/ksk-beveren/,Belgium,1984,Eerste klasse A 1983/1984,34,BEL,Belgium
https://www.worldfootball.net/teams/ksk-beveren/,Belgium,2004,Eerste klasse A 2003/2004,34,BEL,Belgium
https://www.worldfootball.net/teams/fk-liepajas-metalurgs/,Latvia,2004,Virsliga 2004,28,LVA,Latvia
https://www.worldfootball.net/teams/fc-admira-wacker/,Austria,1992,Bundesliga 1991/1992,22,AUT,Austria
https://www.worldfootball.net/teams/fc-admira-wacker/,Austria,2004,Bundesliga 2003/2004,36,AUT,Austria
https://www.worldfootball.net/teams/viborg-ff/,Denmark,2004,Superliga 2003/2004,33,DNK,Denmark
https://www.worldfootball.net/teams/luch-energia/,Russia,2004,NA,NA,RUS,Russia
https://www.worldfootball.net/teams/shinnik-yaroslavl/,Russia,2004,Premier Liga 2004,30,RUS,Russia
https://www.worldfootball.net/teams/maccabi-tel-aviv/,Israel,2004,Ligat ha'Al 2003/2004,33,ISR,Israel
https://www.worldfootball.net/teams/real-sociedad/,Spain,1980,Primera División 1979/1980,34,ESP,Spain
https://www.worldfootball.net/teams/real-sociedad/,Spain,1984,Primera División 1983/1984,34,ESP,Spain
https://www.worldfootball.net/teams/real-sociedad/,Spain,1988,Primera División 1987/1988,38,ESP,Spain
https://www.worldfootball.net/teams/real-sociedad/,Spain,1996,Primera División 1995/1996,42,ESP,Spain
https://www.worldfootball.net/teams/real-sociedad/,Spain,2000,Primera División 1999/2000,38,ESP,Spain
https://www.worldfootball.net/teams/real-sociedad/,Spain,2004,Primera División 2003/2004,38,ESP,Spain
https://www.worldfootball.net/teams/torpedo-moskva/,Russia,1960,Vysshaya Liga 1960 Group A,20,SUN,USSR
https://www.worldfootball.net/teams/torpedo-moskva/,Russia,1964,Vysshaya Liga 1964,32,SUN,USSR
https://www.worldfootball.net/teams/torpedo-moskva/,Russia,1968,Vysshaya Liga 1968,38,SUN,USSR
https://www.worldfootball.net/teams/torpedo-moskva/,Russia,1992,Premier Liga 1992 Gruppe B,18,RUS,Russia
https://www.worldfootball.net/teams/torpedo-moskva/,Russia,2004,Premier Liga 2004,30,RUS,Russia
https://www.worldfootball.net/teams/djurgardens-if/,Sweden,2004,Allsvenskan 2004,26,SWE,Sweden
https://www.worldfootball.net/teams/os-belenenses/,Portugal,1996,Primeira Liga 1995/1996,34,PRT,Portugal
https://www.worldfootball.net/teams/os-belenenses/,Portugal,2004,Primeira Liga 2003/2004,34,PRT,Portugal
https://www.worldfootball.net/teams/rc-strasbourg/,France,1960,Ligue 1 1959/1960,38,FRA,France
https://www.worldfootball.net/teams/rc-strasbourg/,France,1996,Ligue 1 1995/1996,38,FRA,France
https://www.worldfootball.net/teams/rc-strasbourg/,France,2004,Ligue 1 2003/2004,38,FRA,France
https://www.worldfootball.net/teams/halmstads-bk/,Sweden,2004,Allsvenskan 2004,26,SWE,Sweden
https://www.worldfootball.net/teams/servette-geneve/,Switzerland,1988,Super League 1987/1988,22,CHE,Switzerland
https://www.worldfootball.net/teams/servette-geneve/,Switzerland,1992,Super League 1991/1992,22,CHE,Switzerland
https://www.worldfootball.net/teams/servette-geneve/,Switzerland,1996,Super League 1995/1996,22,CHE,Switzerland
https://www.worldfootball.net/teams/servette-geneve/,Switzerland,2000,Super League 1999/2000,22,CHE,Switzerland
https://www.worldfootball.net/teams/servette-geneve/,Switzerland,2004,Super League 2003/2004,36,CHE,Switzerland
https://www.worldfootball.net/teams/fc-st-gallen/,Switzerland,2004,Super League 2003/2004,36,CHE,Switzerland
https://www.worldfootball.net/teams/fc-thun/,Switzerland,2004,Super League 2003/2004,36,CHE,Switzerland
https://www.worldfootball.net/teams/kaa-gent/,Belgium,1984,Eerste klasse A 1983/1984,34,BEL,Belgium
https://www.worldfootball.net/teams/kaa-gent/,Belgium,1992,Eerste klasse A 1991/1992,34,BEL,Belgium
https://www.worldfootball.net/teams/kaa-gent/,Belgium,2000,Eerste klasse A 1999/2000,34,BEL,Belgium
https://www.worldfootball.net/teams/arminia-bielefeld/,Germany,2000,Bundesliga 1999/2000,34,DEU,Germany
https://www.worldfootball.net/teams/roda-jc-kerkrade/,Netherlands,1980,Eredivisie 1979/1980,34,NLD,Netherlands
https://www.worldfootball.net/teams/roda-jc-kerkrade/,Netherlands,1988,Eredivisie 1987/1988,34,NLD,Netherlands
https://www.worldfootball.net/teams/roda-jc-kerkrade/,Netherlands,1996,Eredivisie 1995/1996,34,NLD,Netherlands
https://www.worldfootball.net/teams/roda-jc-kerkrade/,Netherlands,2000,Eredivisie 1999/2000,34,NLD,Netherlands
https://www.worldfootball.net/teams/lierse-sk/,Belgium,1972,Eerste klasse A 1971/1972,30,BEL,Belgium
https://www.worldfootball.net/teams/lierse-sk/,Belgium,1980,Eerste klasse A 1979/1980,34,BEL,Belgium
https://www.worldfootball.net/teams/lierse-sk/,Belgium,2000,Eerste klasse A 1999/2000,34,BEL,Belgium
https://www.worldfootball.net/teams/excelsior-mouscron/,Belgium,2000,Eerste klasse A 1999/2000,34,BEL,Belgium
https://www.worldfootball.net/teams/silkeborg-if/,Denmark,1992,Superliga 1991/1992,18,DNK,Denmark
https://www.worldfootball.net/teams/silkeborg-if/,Denmark,1996,Superliga 1995/1996,33,DNK,Denmark
https://www.worldfootball.net/teams/silkeborg-if/,Denmark,2000,Superliga 1999/2000,33,DNK,Denmark
https://www.worldfootball.net/teams/hellas-verona/,Italy,1988,Serie A 1987/1988,30,ITA,Italy
https://www.worldfootball.net/teams/hellas-verona/,Italy,2000,Serie A 1999/2000,34,ITA,Italy
https://www.worldfootball.net/teams/aalborg-bk/,Denmark,1964,NA,NA,DNK,Denmark
https://www.worldfootball.net/teams/aalborg-bk/,Denmark,1996,Superliga 1995/1996,33,DNK,Denmark
https://www.worldfootball.net/teams/aalborg-bk/,Denmark,2000,Superliga 1999/2000,33,DNK,Denmark
https://www.worldfootball.net/teams/sporting-kansas-city/,USA,2000,Major League Soccer 2000,32,USA,USA
https://www.worldfootball.net/teams/new-york-rb/,USA,1996,Major League Soccer 1996,32,USA,USA
https://www.worldfootball.net/teams/new-york-rb/,USA,2000,Major League Soccer 2000,32,USA,USA
https://www.worldfootball.net/teams/vitesse/,Netherlands,2000,Eredivisie 1999/2000,34,NLD,Netherlands
https://www.worldfootball.net/teams/cd-alaves/,Spain,2000,Primera División 1999/2000,38,ESP,Spain
https://www.worldfootball.net/teams/valerenga-if/,Norway,2000,Eliteserien 2000,26,NOR,Norway
https://www.worldfootball.net/teams/vitoria-guimaraes/,Portugal,1996,Primeira Liga 1995/1996,34,PRT,Portugal
https://www.worldfootball.net/teams/vitoria-guimaraes/,Portugal,2000,Primeira Liga 1999/2000,34,PRT,Portugal
https://www.worldfootball.net/teams/real-oviedo/,Spain,1996,Primera División 1995/1996,42,ESP,Spain
https://www.worldfootball.net/teams/real-oviedo/,Spain,2000,Primera División 1999/2000,38,ESP,Spain
https://www.worldfootball.net/teams/fc-universitatea-craiova/,Romania,1984,Liga 1 1983/1984,34,ROU,Romania
https://www.worldfootball.net/teams/fc-universitatea-craiova/,Romania,2000,Liga 1 1999/2000,34,ROU,Romania
https://www.worldfootball.net/teams/ud-salamanca/,Spain,1996,Primera División 1995/1996,42,ESP,Spain
https://www.worldfootball.net/teams/ud-salamanca/,Spain,2000,Segunda División 1999/2000,42,ESP,Spain
https://www.worldfootball.net/teams/espanyol-barcelona/,Spain,1980,Primera División 1979/1980,34,ESP,Spain
https://www.worldfootball.net/teams/espanyol-barcelona/,Spain,1984,Primera División 1983/1984,34,ESP,Spain
https://www.worldfootball.net/teams/espanyol-barcelona/,Spain,1988,Primera División 1987/1988,38,ESP,Spain
https://www.worldfootball.net/teams/espanyol-barcelona/,Spain,1992,Primera División 1991/1992,38,ESP,Spain
https://www.worldfootball.net/teams/espanyol-barcelona/,Spain,1996,Primera División 1995/1996,42,ESP,Spain
https://www.worldfootball.net/teams/espanyol-barcelona/,Spain,2000,Primera División 1999/2000,38,ESP,Spain
https://www.worldfootball.net/teams/nd-mura-05/,Slovenia,2000,NA,NA,SVN,Slovenia
https://www.worldfootball.net/teams/nk-maribor/,Slovenia,2000,NA,6,SVN,Slovenia
https://www.worldfootball.net/teams/fc-wacker-innsbruck/,Austria,1996,Bundesliga 1995/1996,36,AUT,Austria
https://www.worldfootball.net/teams/fc-wacker-innsbruck/,Austria,2000,Bundesliga 1999/2000,35,AUT,Austria
https://www.worldfootball.net/teams/crvena-zvezda/,Serbia,1960,Prva Liga 1959/1960,22,YUG,Yugoslavia
https://www.worldfootball.net/teams/crvena-zvezda/,Serbia,1968,Prva Liga 1967/1968,30,YUG,Yugoslavia
https://www.worldfootball.net/teams/crvena-zvezda/,Serbia,1976,Prva Liga 1975/1976,34,YUG,Yugoslavia
https://www.worldfootball.net/teams/crvena-zvezda/,Serbia,1984,Prva Liga 1983/1984,34,YUG,Yugoslavia
https://www.worldfootball.net/teams/crvena-zvezda/,Serbia,2000,Super Liga 1999/2000,40,SCG,FR Yugoslavia
https://www.worldfootball.net/teams/kfc-uerdingen-05/,Germany,1988,Bundesliga 1987/1988,34,FRG,West Germany
https://www.worldfootball.net/teams/kfc-uerdingen-05/,Germany,1996,Bundesliga 1995/1996,34,DEU,Germany
https://www.worldfootball.net/teams/kfc-uerdingen-05/,Germany,2000,Regionalliga West/Südwest (1994-2000) 1999/2000,36,DEU,Germany
https://www.worldfootball.net/teams/cs-sedan/,France,2000,Ligue 1 1999/2000,34,FRA,France
https://www.worldfootball.net/teams/karlsruher-sc/,Germany,1996,Bundesliga 1995/1996,34,DEU,Germany
https://www.worldfootball.net/teams/karlsruher-sc/,Germany,2000,2. Bundesliga 1999/2000,34,DEU,Germany
https://www.worldfootball.net/teams/nd-gorica/,Slovenia,2000,NA,2,SVN,Slovenia
https://www.worldfootball.net/teams/olimpija-ljubljana/,Slovenia,1984,Prva Liga 1983/1984,34,YUG,Yugoslavia
https://www.worldfootball.net/teams/olimpija-ljubljana/,Slovenia,2000,NA,2,SVN,Slovenia
https://www.worldfootball.net/teams/sint-truidense-vv/,Belgium,1972,Eerste klasse A 1971/1972,30,BEL,Belgium
https://www.worldfootball.net/teams/sint-truidense-vv/,Belgium,2000,Eerste klasse A 1999/2000,34,BEL,Belgium
https://www.worldfootball.net/teams/coventry-city/,England,1992,Premier League 1991/1992,42,GB-ENG,England
https://www.worldfootball.net/teams/coventry-city/,England,1996,Premier League 1995/1996,38,GB-ENG,England
https://www.worldfootball.net/teams/coventry-city/,England,2000,Premier League 1999/2000,38,GB-ENG,England
https://www.worldfootball.net/teams/sk-brann/,Norway,1992,Eliteserien 1992,22,NOR,Norway
https://www.worldfootball.net/teams/sk-brann/,Norway,2000,Eliteserien 2000,26,NOR,Norway
https://www.worldfootball.net/teams/ssc-bari/,Italy,1992,Serie A 1991/1992,34,ITA,Italy
https://www.worldfootball.net/teams/ssc-bari/,Italy,2000,Serie A 1999/2000,34,ITA,Italy
https://www.worldfootball.net/teams/oergryte-is/,Sweden,2000,Allsvenskan 2000,26,SWE,Sweden
https://www.worldfootball.net/teams/ud-las-palmas/,Spain,2000,Segunda División 1999/2000,42,ESP,Spain
https://www.worldfootball.net/teams/fk-obilic/,Serbia,2000,Super Liga 1999/2000,40,SCG,FR Yugoslavia
https://www.worldfootball.net/teams/rkc-waalwijk/,Netherlands,2000,Eredivisie 1999/2000,34,NLD,Netherlands
https://www.worldfootball.net/teams/nagoya-grampus/,Japan,1992,NA,NA,JPN,Japan
https://www.worldfootball.net/teams/nagoya-grampus/,Japan,2000,J1 League 1999 2nd stage,15,JPN,Japan
https://www.worldfootball.net/teams/partizan/,Serbia,1960,Prva Liga 1959/1960,22,YUG,Yugoslavia
https://www.worldfootball.net/teams/partizan/,Serbia,1968,Prva Liga 1967/1968,30,YUG,Yugoslavia
https://www.worldfootball.net/teams/partizan/,Serbia,1976,Prva Liga 1975/1976,34,YUG,Yugoslavia
https://www.worldfootball.net/teams/partizan/,Serbia,1984,Prva Liga 1983/1984,34,YUG,Yugoslavia
https://www.worldfootball.net/teams/partizan/,Serbia,2000,Super Liga 1999/2000,40,SCG,FR Yugoslavia
https://www.worldfootball.net/teams/slavia-sofia/,Bulgaria,1996,Parva Liga 1995/1996,30,BGR,Bulgaria
https://www.worldfootball.net/teams/denizlispor/,Turkey,1996,SüperLig 1995/1996,34,TUR,Turkey
https://www.worldfootball.net/teams/neftochimik-burgas/,Bulgaria,1996,Parva Liga 1995/1996,30,BGR,Bulgaria
https://www.worldfootball.net/teams/waldhof-mannheim/,Germany,1996,2. Bundesliga 1995/1996,34,DEU,Germany
https://www.worldfootball.net/teams/spartak-varna/,Bulgaria,1996,Parva Liga 1995/1996,30,BGR,Bulgaria
https://www.worldfootball.net/teams/luton-town/,England,1996,Championship 1995/1996,46,GB-ENG,England
https://www.worldfootball.net/teams/hercules-cf/,Spain,1996,Segunda División 1995/1996,38,ESP,Spain
https://www.worldfootball.net/teams/gamba-osaka/,Japan,1996,J1 League 1996,30,JPN,Japan
https://www.worldfootball.net/teams/nk-osijek/,Croatia,1996,1. HNL 1995/1996,22,HRV,Croatia
https://www.worldfootball.net/teams/calcio-padova/,Italy,1996,Serie A 1995/1996,34,ITA,Italy
https://www.worldfootball.net/teams/sigma-olomouc/,Czech Republic,1996,1. fotbalová liga 1995/1996,30,CZE,Czech Republic
https://www.worldfootball.net/teams/1-fk-drnovice/,Czech Republic,1996,1. fotbalová liga 1995/1996,30,CZE,Czech Republic
https://www.worldfootball.net/teams/fortuna-koeln/,Germany,1996,2. Bundesliga 1995/1996,34,DEU,Germany
https://www.worldfootball.net/teams/hansa-rostock/,Germany,1996,Bundesliga 1995/1996,34,DEU,Germany
https://www.worldfootball.net/teams/sparta-rotterdam/,Netherlands,1976,Eredivisie 1975/1976,34,NLD,Netherlands
https://www.worldfootball.net/teams/sparta-rotterdam/,Netherlands,1980,Eredivisie 1979/1980,34,NLD,Netherlands
https://www.worldfootball.net/teams/sparta-rotterdam/,Netherlands,1996,Eredivisie 1995/1996,34,NLD,Netherlands
https://www.worldfootball.net/teams/uniao-leiria/,Portugal,1996,Primeira Liga 1995/1996,34,PRT,Portugal
https://www.worldfootball.net/teams/ea-guingamp/,France,1996,Ligue 1 1995/1996,38,FRA,France
https://www.worldfootball.net/teams/cercle-brugge/,Belgium,1996,Eerste klasse A 1995/1996,34,BEL,Belgium
https://www.worldfootball.net/teams/brescia-calcio/,Italy,1996,Serie B 1995/1996,38,ITA,Italy
https://www.worldfootball.net/teams/spartak-vladikavkaz_2/,Russia,1996,Premier Liga 1996,34,RUS,Russia
https://www.worldfootball.net/teams/foggia-calcio/,Italy,1992,Serie A 1991/1992,34,ITA,Italy
https://www.worldfootball.net/teams/foggia-calcio/,Italy,1996,Serie B 1995/1996,38,ITA,Italy
https://www.worldfootball.net/teams/ac-reggiana-1919/,Italy,1996,Serie B 1995/1996,38,ITA,Italy
https://www.worldfootball.net/teams/hibernian-fc/,Scotland,1996,Premiership 1995/1996,36,GB-SCT,Scotland
https://www.worldfootball.net/teams/partick-thistle/,Scotland,1996,Premiership 1995/1996,36,GB-SCT,Scotland
https://www.worldfootball.net/teams/sporting-gijon/,Spain,1980,Primera División 1979/1980,34,ESP,Spain
https://www.worldfootball.net/teams/sporting-gijon/,Spain,1984,Primera División 1983/1984,34,ESP,Spain
https://www.worldfootball.net/teams/sporting-gijon/,Spain,1988,Primera División 1987/1988,38,ESP,Spain
https://www.worldfootball.net/teams/sporting-gijon/,Spain,1992,Primera División 1991/1992,38,ESP,Spain
https://www.worldfootball.net/teams/sporting-gijon/,Spain,1996,Primera División 1995/1996,42,ESP,Spain
https://www.worldfootball.net/teams/cd-tenerife/,Spain,1996,Primera División 1995/1996,42,ESP,Spain
https://www.worldfootball.net/teams/fc-sion/,Switzerland,1996,Super League 1995/1996,22,CHE,Switzerland
https://www.worldfootball.net/teams/mke-ankaraguecue/,Turkey,1996,SüperLig 1995/1996,34,TUR,Turkey
https://www.worldfootball.net/teams/altay-izmir/,Turkey,1996,SüperLig 1995/1996,34,TUR,Turkey
https://www.worldfootball.net/teams/karabuekspor/,Turkey,1996,NA,NA,TUR,Turkey
https://www.worldfootball.net/teams/kocaelispor/,Turkey,1996,SüperLig 1995/1996,34,TUR,Turkey
https://www.worldfootball.net/teams/msv-duisburg/,Germany,1972,Bundesliga 1971/1972,34,FRG,West Germany
https://www.worldfootball.net/teams/msv-duisburg/,Germany,1976,Bundesliga 1975/1976,34,FRG,West Germany
https://www.worldfootball.net/teams/msv-duisburg/,Germany,1980,Bundesliga 1979/1980,34,FRG,West Germany
https://www.worldfootball.net/teams/msv-duisburg/,Germany,1992,Bundesliga 1991/1992,38,DEU,Germany
https://www.worldfootball.net/teams/lyngby-bk/,Denmark,1988,NA,NA,DNK,Denmark
https://www.worldfootball.net/teams/lyngby-bk/,Denmark,1992,Superliga 1991/1992,18,DNK,Denmark
https://www.worldfootball.net/teams/as-cannes/,France,1992,Ligue 1 1991/1992,38,FRA,France
https://www.worldfootball.net/teams/heart-of-midlothian/,Scotland,1992,Premiership 1991/1992,44,GB-SCT,Scotland
https://www.worldfootball.net/teams/dundee-united/,Scotland,1992,Premiership 1991/1992,44,GB-SCT,Scotland
https://www.worldfootball.net/teams/kv-mechelen/,Belgium,1988,Eerste klasse A 1987/1988,34,BEL,Belgium
https://www.worldfootball.net/teams/kv-mechelen/,Belgium,1992,Eerste klasse A 1991/1992,34,BEL,Belgium
https://www.worldfootball.net/teams/oesters-if/,Sweden,1992,Allsvenskan 1992,18,SWE,Sweden
https://www.worldfootball.net/teams/oerebro-sk/,Sweden,1992,Allsvenskan 1992,18,SWE,Sweden
https://www.worldfootball.net/teams/wiener-sport-club/,Austria,1988,Bundesliga 1987/1988,22,AUT,Austria
https://www.worldfootball.net/teams/le-havre-ac/,France,1960,Ligue 1 1959/1960,38,FRA,France
https://www.worldfootball.net/teams/le-havre-ac/,France,1988,Ligue 1 1987/1988,38,FRA,France
https://www.worldfootball.net/teams/walsall-fc/,England,1988,League Cup 1987/1988,4,GB-ENG,England
https://www.worldfootball.net/teams/ac-cesena/,Italy,1988,Serie A 1987/1988,30,ITA,Italy
https://www.worldfootball.net/teams/fortuna-sittard/,Netherlands,1988,Eredivisie 1987/1988,34,NLD,Netherlands
https://www.worldfootball.net/teams/fc-den-bosch/,Netherlands,1988,Eredivisie 1987/1988,34,NLD,Netherlands
https://www.worldfootball.net/teams/fk-zalgiris/,Lithuania,1988,Vysshaya Liga 1988,30,SUN,USSR
https://www.worldfootball.net/teams/dinamo-tbilisi/,Georgia,1960,Vysshaya Liga 1960 Group A,20,SUN,USSR
https://www.worldfootball.net/teams/dinamo-tbilisi/,Georgia,1968,Vysshaya Liga 1968,38,SUN,USSR
https://www.worldfootball.net/teams/dinamo-tbilisi/,Georgia,1972,Vysshaya Liga 1972,30,SUN,USSR
https://www.worldfootball.net/teams/dinamo-tbilisi/,Georgia,1988,Vysshaya Liga 1988,30,SUN,USSR
https://www.worldfootball.net/teams/dinamo-minsk/,Belarus,1964,Vysshaya Liga 1964,32,SUN,USSR
https://www.worldfootball.net/teams/dinamo-minsk/,Belarus,1968,Vysshaya Liga 1968,38,SUN,USSR
https://www.worldfootball.net/teams/dinamo-minsk/,Belarus,1988,Vysshaya Liga 1988,30,SUN,USSR
https://www.worldfootball.net/teams/ksv-waregem/,Belgium,1980,Eerste klasse A 1979/1980,34,BEL,Belgium
https://www.worldfootball.net/teams/ksv-waregem/,Belgium,1984,Eerste klasse A 1983/1984,34,BEL,Belgium
https://www.worldfootball.net/teams/k-waterschei-sv-thor-genk/,Belgium,1980,Eerste klasse A 1979/1980,34,BEL,Belgium
https://www.worldfootball.net/teams/k-waterschei-sv-thor-genk/,Belgium,1984,Eerste klasse A 1983/1984,34,BEL,Belgium
https://www.worldfootball.net/teams/rfc-seraing-alt/,Belgium,1984,Eerste klasse A 1983/1984,34,BEL,Belgium
https://www.worldfootball.net/teams/esbjerg-fb/,Denmark,1964,NA,2,DNK,Denmark
https://www.worldfootball.net/teams/esbjerg-fb/,Denmark,1984,NA,NA,DNK,Denmark
https://www.worldfootball.net/teams/kb-koebenhavn/,Denmark,1964,NA,NA,DNK,Denmark
https://www.worldfootball.net/teams/kb-koebenhavn/,Denmark,1984,NA,NA,DNK,Denmark
https://www.worldfootball.net/teams/vejle-bk/,Denmark,1984,NA,NA,DNK,Denmark
https://www.worldfootball.net/teams/ac-pisa/,Italy,1984,Serie A 1983/1984,30,ITA,Italy
https://www.worldfootball.net/teams/fc-mulhouse/,France,1984,NA,NA,FRA,France
https://www.worldfootball.net/teams/vitoria-setubal/,Portugal,1984,Primeira Liga 1983/1984,30,PRT,Portugal
https://www.worldfootball.net/teams/portimonense-sc/,Portugal,1984,Primeira Liga 1983/1984,30,PRT,Portugal
https://www.worldfootball.net/teams/sportul-studenesc/,Romania,1984,Liga 1 1983/1984,34,ROU,Romania
https://www.worldfootball.net/teams/asa-targu-mure-old/,Romania,1984,Liga 1 1983/1984,34,ROU,Romania
https://www.worldfootball.net/teams/fc-hunedoara/,Romania,1984,Liga 1 1983/1984,34,ROU,Romania
https://www.worldfootball.net/teams/fc-bihor-oradea/,Romania,1984,Liga 1 1983/1984,34,ROU,Romania
https://www.worldfootball.net/teams/zeljeznicar-sarajevo/,Bosnia-Herzegovina,1968,Prva Liga 1967/1968,30,YUG,Yugoslavia
https://www.worldfootball.net/teams/zeljeznicar-sarajevo/,Bosnia-Herzegovina,1984,Prva Liga 1983/1984,34,YUG,Yugoslavia
https://www.worldfootball.net/teams/fk-sarajevo/,Bosnia-Herzegovina,1968,Prva Liga 1967/1968,30,YUG,Yugoslavia
https://www.worldfootball.net/teams/fk-sarajevo/,Bosnia-Herzegovina,1976,Prva Liga 1975/1976,34,YUG,Yugoslavia
https://www.worldfootball.net/teams/fk-sarajevo/,Bosnia-Herzegovina,1984,Prva Liga 1983/1984,34,YUG,Yugoslavia
https://www.worldfootball.net/teams/radnicki-nis/,Serbia,1984,Prva Liga 1983/1984,34,YUG,Yugoslavia
https://www.worldfootball.net/teams/hnk-cibalia/,Croatia,1984,Prva Liga 1983/1984,34,YUG,Yugoslavia
https://www.worldfootball.net/teams/royal-antwerp-fc/,Belgium,1980,Eerste klasse A 1979/1980,34,BEL,Belgium
https://www.worldfootball.net/teams/k-beerschot-vac/,Belgium,1980,Eerste klasse A 1979/1980,34,BEL,Belgium
https://www.worldfootball.net/teams/rwdm-brussels-fc/,Belgium,1980,Eerste klasse A 1979/1980,34,BEL,Belgium
https://www.worldfootball.net/teams/fc-beringen/,Belgium,1980,Eerste klasse A 1979/1980,34,BEL,Belgium
https://www.worldfootball.net/teams/spartak-trnava/,Slovakia,1976,NA,2,CSK,Czechoslovakia
https://www.worldfootball.net/teams/spartak-trnava/,Slovakia,1980,NA,NA,CSK,Czechoslovakia
https://www.worldfootball.net/teams/1-fk-pribram/,Czech Republic,1960,NA,NA,CSK,Czechoslovakia
https://www.worldfootball.net/teams/1-fk-pribram/,Czech Republic,1976,NA,NA,CSK,Czechoslovakia
https://www.worldfootball.net/teams/1-fk-pribram/,Czech Republic,1980,NA,4,CSK,Czechoslovakia
https://www.worldfootball.net/teams/lokomotiva-kosice/,Slovakia,1976,NA,NA,CSK,Czechoslovakia
https://www.worldfootball.net/teams/lokomotiva-kosice/,Slovakia,1980,NA,4,CSK,Czechoslovakia
https://www.worldfootball.net/teams/inter-bratislava/,Slovakia,1960,NA,4,CSK,Czechoslovakia
https://www.worldfootball.net/teams/inter-bratislava/,Slovakia,1976,NA,6,CSK,Czechoslovakia
https://www.worldfootball.net/teams/inter-bratislava/,Slovakia,1980,NA,NA,CSK,Czechoslovakia
https://www.worldfootball.net/teams/bohemians-1905/,Czech Republic,1976,NA,2,CSK,Czechoslovakia
https://www.worldfootball.net/teams/bohemians-1905/,Czech Republic,1980,NA,2,CSK,Czechoslovakia
https://www.worldfootball.net/teams/panionios-gss/,Greece,1980,NA,4,GRC,Greece
https://www.worldfootball.net/teams/aep-iraklis-fc/,Greece,1980,NA,NA,GRC,Greece
